experiment_id,model_id,repeat,arm,problem_id,kernel_pass,inappropriate_assumption,leakage_risk,review_mode,reviewer_note
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_failure,tri_lower,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,D,obind_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_failure,fold_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_failure,stitch_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,D,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,D,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,D,exists_or,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C_dynamic,scale_add,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,B,size_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,B,fold_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_dynamic,forall_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,B,right_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,D,double_even,,,,ai_assisted,
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_failure,fold_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,B,forall_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,B,left_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,D,injective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,D,stitch_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,A,stitch_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C,fold_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,A,map_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,A,size_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。 含 1 条非致命 linter 风格警告。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C_dynamic,double_add,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,B,surjective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,D,scale_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,A,surjective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。 含 1 条非致命 linter 风格警告。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,B,double_add,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,A,surjective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,B,map_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_dynamic,exists_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,A,double_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_dynamic,double_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,A,injective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,A,left_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,A,map_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C_dynamic,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,D,double_value,,,,ai_assisted,
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_dynamic,stitch_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,C_dynamic,scale_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C_dynamic,double_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,A,map_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C_dynamic,size_map,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,C_failure,double_even,,,,ai_assisted,
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,C,exists_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_dynamic,omap_bind,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,A,injective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,C_failure,surjective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,A,obind_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C_failure,fold_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,C_dynamic,omap_bind,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C_failure,scale_add,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。 含 1 条非致命 linter 风格警告。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,A,map_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,A,right_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,B,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,B,map_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,C_failure,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,B,surjective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C,left_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,D,double_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。 含 1 条非致命 linter 风格警告。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C_dynamic,right_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_dynamic,size_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C_failure,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C_failure,forall_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_failure,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,D,stitch_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,A,left_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,A,omap_bind,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,B,stitch_assoc,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C_failure,scale_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,A,tri_lower,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,B,omap_identity,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,D,size_map,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,A,double_even,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,B,not_exists,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,C_failure,double_even,,,,ai_assisted,
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,A,double_even,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,D,map_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C_dynamic,scale_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,B,exists_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,D,double_add,,,,ai_assisted,
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,C,exists_or,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,A,omap_bind,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,C,scale_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_failure,double_add,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,B,exists_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,D,size_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C_dynamic,exists_or,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,2,C_failure,left_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,1,D,scale_value,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,3,B,double_add,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,D,right_inverse,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C,surjective_comp,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,3,C,map_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_v4_pro_0813,1,B,exists_and,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
research-313f437f-70cf-49ad-82ea-6fed676c2602,deepseek_flash_v41,2,C_failure,size_stitch,yes,no,no,ai_assisted,AI 辅助复核 PASS：独立 Lean 编译通过；imports、定理头、局部定义和假设未改变；候选仅替换证明区域；未发现占位、额外公理、不安全/本机执行构造或目标答案泄漏。
